date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-05-30,111022.64477348328,20279.349279403687,0.18265957652854636,0.0928,0.0902,0.0933,0.09,0.0901,0.0903,0.0901,0.0903,0.0902,0.0,0.0,790,368,257,203,339,192,285,397,314,0,0
2013-05-31,109713.30498123169,20089.4982585907,0.18310904280959675,0.0919,0.0904,0.0927,0.0901,0.0903,0.0904,0.0903,0.0904,0.0904,0.0,0.0,786,368,258,203,342,194,285,395,316,0,0
2013-06-03,110195.61993789673,20338.401109695435,0.18456632959783345,0.0918,0.0902,0.0921,0.0901,0.0904,0.09,0.0903,0.0904,0.0902,0.0,0.0,788,367,256,203,340,192,285,396,315,0,0
2013-06-04,109785.22184181213,20169.61522293091,0.18371885472885413,0.0924,0.0901,0.0929,0.0901,0.0902,0.09,0.0902,0.0902,0.0901,0.0,0.0,797,367,259,203,338,193,285,395,314,0,0
2013-06-05,108489.3376531601,19970.56385231018,0.18407858582523548,0.0924,0.0901,0.0923,0.0901,0.0902,0.0901,0.0902,0.0902,0.0903,0.0,0.0,801,366,258,204,338,193,287,394,318,0,0
2013-06-06,109256.40639781952,20051.939803123474,0.1835310208731491,0.0908,0.0904,0.0909,0.0904,0.0915,0.0906,0.0905,0.0909,0.0905,0.0,0.0,782,369,252,204,344,194,288,395,319,0,0
2013-06-07,110378.41195201874,20349.734601020813,0.18436335730094394,0.0922,0.0905,0.0908,0.0902,0.0904,0.0903,0.0903,0.0905,0.0904,0.0,0.0,788,370,252,202,339,193,285,395,319,0,0
2013-06-10,110377.00424861908,20296.997262001038,0.18388791578618127,0.0918,0.0905,0.0909,0.0904,0.0909,0.0905,0.0904,0.0905,0.0903,0.0,0.0,784,369,252,203,341,194,286,395,317,0,0
2013-06-11,109494.49827671051,20127.391817092896,0.1838210333292517,0.0916,0.0908,0.0902,0.0902,0.0919,0.0903,0.0902,0.0906,0.0903,0.0,0.0,789,371,249,203,343,195,286,395,319,0,0
2013-06-12,108785.99392700195,19937.444297790527,0.1832721619583587,0.0922,0.0905,0.0916,0.0903,0.0905,0.0904,0.0905,0.0903,0.0905,0.0,0.0,798,370,254,204,337,195,287,395,319,0,0
