date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-04-15,105058.4622554779,20635.642595291138,0.19642056577137046,0.1073,0.0726,0.0727,0.0787,0.075,0.0724,0.105,0.1475,0.0725,0.0,0.0,964,300,198,180,272,160,341,585,262,0,0
2013-04-16,106273.14859199524,18112.589141845703,0.17043429485075018,0.0647,0.0647,0.0839,0.0645,0.0647,0.1213,0.0645,0.1253,0.176,0.0,0.0,579,267,228,147,233,268,209,497,632,0,0
2013-04-17,105086.83396434784,35008.37011051178,0.33313754720585503,0.061,0.0609,0.0741,0.061,0.166,0.0609,0.061,0.0609,0.061,0.0,0.0,550,254,200,139,596,136,199,240,220,0,0
2013-04-18,104780.50429439545,16215.598608970642,0.1547577835988521,0.0673,0.0991,0.0723,0.0832,0.0672,0.067,0.1369,0.0691,0.1831,0.0,0.0,612,416,197,191,241,148,447,271,660,0,0
2013-04-19,105606.15427303314,34473.66394329071,0.32643612657424137,0.0598,0.0596,0.0595,0.0595,0.1171,0.1103,0.0595,0.0886,0.0596,0.0,0.0,540,252,161,136,417,246,195,345,214,0,0
2013-04-22,105939.34327220917,35467.799317359924,0.33479346031271945,0.0612,0.0611,0.0874,0.0609,0.1339,0.075,0.061,0.0637,0.0611,0.0,0.0,554,257,236,139,477,166,200,249,218,0,0
2013-04-23,106571.76551151276,39000.99229431152,0.36595989666792483,0.067,0.0669,0.0667,0.0668,0.0669,0.0859,0.08,0.067,0.0669,0.0,0.0,599,280,180,152,238,189,262,263,238,0,0
2013-04-24,106736.12686920166,12819.791862487793,0.12010733608684933,0.1617,0.0595,0.0593,0.0593,0.0594,0.1149,0.1616,0.0595,0.1447,0.0,0.0,1440,249,163,135,215,250,525,233,508,0,0
2013-04-25,107228.4745349884,16901.316385269165,0.1576196664045081,0.0677,0.0675,0.0676,0.1839,0.0681,0.103,0.0982,0.0768,0.1095,0.0,0.0,602,283,186,417,247,225,319,302,382,0,0
2013-04-26,106901.10536384583,14555.77579498291,0.13616113458734827,0.0674,0.0675,0.0674,0.0674,0.0672,0.1312,0.1833,0.0674,0.1451,0.0,0.0,600,282,185,153,243,286,595,264,512,0,0
2013-04-29,107642.73128700256,33204.466512680054,0.30846919355983826,0.0956,0.0566,0.0563,0.1049,0.1532,0.0561,0.0563,0.0563,0.0563,0.0,0.0,853,235,155,239,556,122,183,220,197,0,0
2013-04-30,107740.3339138031,13585.657386779785,0.12609629925269114,0.0623,0.0623,0.0623,0.0761,0.0624,0.1454,0.1327,0.1278,0.1427,0.0,0.0,555,256,173,173,227,315,432,499,499,0,0
2013-05-01,106646.39060592651,22907.743829727173,0.21480092949769414,0.0725,0.0746,0.0723,0.0999,0.0885,0.0835,0.0726,0.0794,0.1419,0.0,0.0,647,306,201,226,319,182,237,310,500,0,0
2013-05-02,107351.08390808105,30793.696365356445,0.28685035347871685,0.0525,0.0525,0.1103,0.0523,0.1427,0.0554,0.0524,0.1426,0.0525,0.0,0.0,467,214,305,118,516,120,170,561,185,0,0
2013-05-03,107955.50922584534,38391.18811798096,0.35562046247835055,0.0651,0.0652,0.0767,0.0652,0.0917,0.065,0.0651,0.0805,0.0698,0.0,0.0,577,265,212,146,332,139,209,319,243,0,0
2013-05-06,107953.28189563751,14915.99471950531,0.13817083147064638,0.0685,0.0819,0.0762,0.0685,0.0686,0.1728,0.096,0.0811,0.1484,0.0,0.0,600,331,212,153,250,367,306,326,515,0,0
2013-05-07,108607.90155506134,13845.166857719421,0.127478449168823,0.1712,0.0629,0.0627,0.0628,0.0816,0.1712,0.0784,0.0629,0.1188,0.0,0.0,1502,256,175,140,297,363,249,252,411,0,0
2013-05-08,108988.71943569183,15558.307816505432,0.14275154251798988,0.1524,0.0925,0.0706,0.0779,0.0704,0.0875,0.1584,0.0705,0.077,0.0,0.0,1330,375,197,174,257,186,502,286,265,0,0
2013-05-09,108675.6708574295,14475.21273136139,0.13319644237900563,0.0657,0.0656,0.0655,0.1785,0.0884,0.0934,0.1782,0.0658,0.0658,0.0,0.0,576,266,182,397,324,198,563,270,226,0,0
2013-05-10,108999.73938083649,13158.985978126526,0.12072493065465109,0.1617,0.0595,0.0594,0.0592,0.0705,0.1492,0.0892,0.0691,0.1615,0.0,0.0,1416,241,164,131,258,319,282,284,557,0,0
2013-05-13,108900.37220478058,13925.801167488098,0.12787652498837626,0.0634,0.0803,0.0633,0.0864,0.0633,0.1723,0.1723,0.0633,0.1077,0.0,0.0,553,326,173,191,231,368,546,261,374,0,0
2013-05-14,109983.7341222763,36656.62899494171,0.33329136610499216,0.061,0.0712,0.0611,0.0611,0.152,0.0606,0.0734,0.0655,0.0609,0.0,0.0,528,291,167,135,554,129,232,271,211,0,0
2013-05-15,110427.03532123566,13840.050581932068,0.1253320850430416,0.062,0.0618,0.0619,0.0616,0.0657,0.1685,0.062,0.1686,0.1626,0.0,0.0,534,253,169,136,238,361,196,694,562,0,0
2013-05-16,109864.15059566498,26632.33437538147,0.2424115075844616,0.0694,0.0907,0.1078,0.0693,0.0874,0.1209,0.0731,0.0693,0.0697,0.0,0.0,599,367,296,154,317,259,231,286,241,0,0
2013-05-17,110718.81534290314,15232.318672180176,0.1375766045274665,0.0677,0.0676,0.0676,0.0676,0.0789,0.1842,0.0771,0.0677,0.184,0.0,0.0,581,273,186,150,288,391,242,279,634,0,0
2013-05-20,110866.13524150848,36203.02438163757,0.3265471850603763,0.0656,0.071,0.1067,0.0624,0.1145,0.0658,0.0625,0.0624,0.0624,0.0,0.0,563,287,296,139,423,138,196,259,215,0,0
2013-05-21,111031.98887825012,14661.334072113037,0.13204603664435505,0.178,0.0655,0.0655,0.1117,0.0655,0.0651,0.0999,0.0733,0.1435,0.0,0.0,1525,266,180,248,242,137,313,304,496,0,0
2013-05-22,110080.01320075989,17403.686361312866,0.15810032952642059,0.0857,0.0687,0.0686,0.0855,0.0932,0.1536,0.1088,0.0686,0.1091,0.0,0.0,736,280,187,190,342,324,341,287,379,0,0
2013-05-23,109885.46623420715,34285.325662612915,0.3120096482053234,0.0571,0.091,0.057,0.0576,0.1553,0.057,0.057,0.099,0.0571,0.0,0.0,492,370,155,128,571,120,179,416,198,0,0
2013-05-24,109804.62437820435,36226.21291351318,0.32991518452572477,0.0604,0.0604,0.0638,0.0601,0.1236,0.06,0.0604,0.1209,0.0604,0.0,0.0,520,246,174,134,450,127,190,513,210,0,0
